timestamp,machine_id,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required
01-02-2025 15:53,42,87.17,55.53,33.96,2.78,2.14,1,0,449,Normal,0,0
01-02-2025 15:54,36,80.83,43.78,68.52,1.59,4.6,1,0,311,Normal,0,0
01-02-2025 15:55,20,68.43,52.63,74.73,1.35,4.3,2,0,16,Overheating,0,1
01-02-2025 15:56,4,79.4,56.2,55.63,1.35,4.21,1,0,477,Normal,0,0
01-02-2025 15:57,7,71.44,37.16,79.43,2.8,1.1,1,0,221,Normal,0,0
01-02-2025 15:58,1,88.66,59.66,33.9,3.36,0.91,1,0,82,Normal,0,0
01-02-2025 15:59,44,68.64,54.57,61.3,2.17,1.58,1,0,231,Normal,0,0
01-02-2025 16:00,45,83.05,48.15,71.69,4.4,1.74,1,0,108,Normal,0,0
01-02-2025 16:01,42,62.34,29.42,48.05,1.85,2.33,1,0,40,Normal,0,0
01-02-2025 16:02,47,78.38,52.22,57.4,4.87,1.44,0,0,192,Normal,0,0
01-02-2025 16:03,13,77.99,43.03,33.43,3.83,0.84,1,0,362,Normal,0,0
01-02-2025 16:04,22,81.35,34.98,69.6,2.59,2.15,1,0,262,Normal,0,0
01-02-2025 16:05,21,79.94,54.41,58.95,4.56,1.9,1,0,413,Normal,0,0
01-02-2025 16:06,22,71.96,47.62,38.4,1.28,2.6,1,0,185,Normal,0,0
01-02-2025 16:07,28,55.6,45.97,43.86,1.25,1.6,1,0,138,Normal,0,0
01-02-2025 16:08,9,61.58,45.56,30.65,3.86,2.72,1,0,208,Normal,0,0
01-02-2025 16:09,26,54.36,33.95,47.16,1.57,4.52,2,0,156,Overheating,0,1
01-02-2025 16:10,9,72.32,82.31,39.89,1.73,4.47,1,1,41,Normal,1,1
01-02-2025 16:11,15,86.33,49.43,62.05,1.07,2.21,1,0,84,Normal,0,0
01-02-2025 16:12,10,67.59,21.54,51.55,2.92,1.67,0,0,410,Normal,0,0
01-02-2025 16:13,24,71.04,80.8,46.24,3.52,2.95,1,1,28,Normal,1,1
01-02-2025 16:14,42,69.08,52.9,57.18,3.61,4.04,1,0,260,Normal,0,0
01-02-2025 16:15,8,77.49,49.01,50.35,4.29,0.85,1,0,124,Normal,0,0
01-02-2025 16:16,24,76.74,46.72,61.59,1.3,2.05,1,0,344,Normal,0,0
01-02-2025 16:17,16,70.81,35.34,73.76,1.73,4.72,1,0,368,Normal,0,0
01-02-2025 16:18,49,65.3,51.11,51.98,2.82,4.26,1,0,354,Normal,0,0
01-02-2025 16:19,26,81.27,32.2,62.38,1.22,4.69,1,0,185,Normal,0,0
01-02-2025 16:20,27,85.95,56.88,70.35,4.23,1.86,1,0,255,Normal,0,0
01-02-2025 16:21,37,83.03,73.93,66.73,2.41,3.76,1,0,239,Normal,0,0
01-02-2025 16:22,4,63.54,43.62,52.78,3.37,3.99,1,0,219,Normal,0,0
01-02-2025 16:23,50,52.24,34.94,39.71,3.65,2.56,1,0,400,Normal,0,0
01-02-2025 16:24,24,72.61,62.68,50.4,1.77,4.5,0,0,240,Normal,0,0
01-02-2025 16:25,19,88.77,28.72,79.22,4.31,1.06,1,0,448,Normal,0,0
01-02-2025 16:26,36,55.09,48.35,71.41,4.41,3.77,1,0,214,Normal,0,0
01-02-2025 16:27,39,70.89,39.76,74.3,3.62,3.13,1,0,263,Normal,0,0
01-02-2025 16:28,10,91.09,64.32,51.51,2.93,1.5,1,1,43,Normal,1,1
01-02-2025 16:29,25,84.81,54.26,51.25,4.78,1.14,1,0,372,Normal,0,0
01-02-2025 16:30,18,77.31,60.35,54.76,2.31,3.86,1,0,24,Normal,0,0
01-02-2025 16:31,19,63.07,62.45,47.69,2.6,4.42,2,0,366,Overheating,0,1
01-02-2025 16:32,36,89.92,56.01,55.33,4.68,0.9,1,0,332,Normal,0,0
01-02-2025 16:33,10,73.14,59.92,47.9,2.74,3.87,1,0,294,Normal,0,0
01-02-2025 16:34,33,52.51,63.8,65.99,3.46,1.72,1,0,383,Normal,0,0
01-02-2025 16:35,50,89.46,64.56,38.61,1.76,2.98,1,0,407,Normal,0,0
01-02-2025 16:36,5,64.63,44.46,33.18,2.31,2.69,1,0,164,Normal,0,0
01-02-2025 16:37,47,106.81,54.03,62.16,2.47,4.39,1,1,45,Normal,1,1
01-02-2025 16:38,49,73.17,56.42,35.98,2.82,3.12,1,0,402,Normal,0,0
01-02-2025 16:39,35,79.23,40.23,36.83,1.4,4.09,1,0,362,Normal,0,0
01-02-2025 16:40,44,75.93,51.86,75.6,3.78,1.75,1,0,314,Normal,0,0
01-02-2025 16:41,34,72.34,57.43,36.57,3.93,4.88,1,0,456,Normal,0,0
01-02-2025 16:42,33,82.93,63.52,77,2.83,0.63,2,0,198,Vibration Issue,0,1
01-02-2025 16:43,21,77.01,63.7,61.98,2.33,4.05,1,0,146,Normal,0,0
01-02-2025 16:44,17,75.61,45.72,59.16,1.05,1.1,1,0,249,Normal,0,0
01-02-2025 16:45,22,64.7,43.03,71.2,3.8,1.77,1,0,187,Normal,0,0
01-02-2025 16:46,48,73.51,1.74,78.7,3.69,0.61,1,0,203,Normal,0,0
01-02-2025 16:47,37,63.25,56.03,47.46,2.24,4.67,1,0,434,Normal,0,0
01-02-2025 16:48,15,79.06,33.13,73.41,4.09,4.52,1,0,354,Normal,0,0
01-02-2025 16:49,35,78.4,21.2,60.82,2.5,2.7,1,0,386,Normal,0,0
01-02-2025 16:50,28,76.76,56.61,37.36,1.23,3.12,1,0,327,Normal,0,0
01-02-2025 16:51,7,87.43,60.24,34.91,4.17,0.66,2,0,141,Vibration Issue,0,1
01-02-2025 16:52,32,83.03,58.99,31.92,1.28,1.13,1,0,493,Normal,0,0
01-02-2025 16:53,11,95.85,53.79,58.86,2.67,4.6,1,1,10,Normal,1,1
01-02-2025 16:54,10,84.85,45.96,43.71,4.63,3.21,2,0,214,Overheating,0,1
01-02-2025 16:55,9,76.57,48.63,68.17,3.46,4.66,1,0,155,Normal,0,0
01-02-2025 16:56,14,72.03,57.88,56.31,3.92,2.28,1,0,201,Normal,0,0
01-02-2025 16:57,13,60.88,57.96,34.74,1.93,4.92,1,0,354,Normal,0,0
01-02-2025 16:58,25,88.75,45.9,73.95,2.81,3.34,1,0,475,Normal,0,0
01-02-2025 16:59,2,80.7,42.46,73.95,2.75,3.54,1,0,368,Normal,0,0
01-02-2025 17:00,35,70.47,49.14,65.34,4.42,2.87,1,0,165,Normal,0,0
01-02-2025 17:01,7,78.1,31.15,45.35,4.06,4.99,2,0,438,Vibration Issue,0,1
01-02-2025 17:02,21,76.35,31.56,54.61,3.98,3.66,2,0,480,Vibration Issue,0,1
01-02-2025 17:03,18,74.08,40.86,61.26,2.92,4.58,1,0,260,Normal,0,0
01-02-2025 17:04,3,84.25,43.8,68.22,3.38,1.01,1,0,370,Normal,0,0
01-02-2025 17:05,42,59.52,55.25,60.59,4.07,1.37,2,0,59,Pressure Drop,0,1
01-02-2025 17:06,39,83.53,11.56,30.03,3.7,4.63,2,0,375,Vibration Issue,0,1
01-02-2025 17:07,41,88.19,58.03,51.88,1.98,2.11,1,0,63,Normal,0,0
01-02-2025 17:08,49,63.88,58.59,77.74,2.23,1.05,1,0,458,Normal,0,0
01-02-2025 17:09,11,55.43,24.23,58.98,2.88,3.25,2,0,229,Vibration Issue,0,1
01-02-2025 17:10,39,79.65,43.77,32.26,3.53,2.55,1,0,471,Normal,0,0
01-02-2025 17:11,24,84.66,12.21,62.28,1.06,4.2,1,0,78,Normal,0,0
01-02-2025 17:12,46,66.19,59.26,70.5,4.67,4.51,1,0,403,Normal,0,0
01-02-2025 17:13,19,61.01,61.34,78.24,3.6,0.68,1,0,354,Normal,0,0
01-02-2025 17:14,4,56.2,48.01,69.88,4.88,3.96,0,0,183,Normal,0,0
01-02-2025 17:15,26,85.83,43.62,69.88,3.67,0.9,1,0,463,Normal,0,0
01-02-2025 17:16,38,73.95,72.26,39.84,1.51,2.57,1,0,199,Normal,0,0
01-02-2025 17:17,42,88.03,55.57,60.83,1.05,0.97,2,0,461,Pressure Drop,0,1
01-02-2025 17:18,32,47.23,109.71,65.32,1.13,1.86,2,1,42,Vibration Issue,1,1
01-02-2025 17:19,39,75.83,76.93,41.19,4.96,2.22,1,0,59,Normal,0,0
01-02-2025 17:20,45,86.14,49.19,36.99,4.17,0.66,1,0,310,Normal,0,0
01-02-2025 17:21,46,65.61,27.84,44.43,4.59,2.46,1,0,135,Normal,0,0
01-02-2025 17:22,36,82.39,60.47,37.86,3.54,4.03,1,0,137,Normal,0,0
01-02-2025 17:23,40,64.45,52.89,63.39,1.63,4.55,1,0,237,Normal,0,0
01-02-2025 17:24,37,65.52,45.67,51.03,4.83,1.04,1,0,412,Normal,0,0
01-02-2025 17:25,33,75.71,36.84,34.11,2.17,2.24,1,0,105,Normal,0,0
01-02-2025 17:26,36,68.94,36.23,33.72,2.55,4.1,1,0,308,Normal,0,0
01-02-2025 17:27,3,88.7,52.48,79.36,3.19,1.24,0,0,314,Normal,0,0
01-02-2025 17:28,9,75.09,44.57,34.86,3.18,0.55,1,0,352,Normal,0,0
01-02-2025 17:29,8,89.07,79.46,36.87,2.16,1.97,0,0,267,Normal,0,0
01-02-2025 17:30,33,81.74,74.84,32.44,3.49,1.58,1,0,279,Normal,0,0
01-02-2025 17:31,6,65.89,59.57,55.61,4.25,4.34,1,0,191,Normal,0,0
01-02-2025 17:32,41,77.23,72.46,69.12,3.9,3.57,2,0,253,Normal,0,1
01-02-2025 17:33,39,66.67,57.08,70.89,2.83,4.61,1,0,496,Normal,0,0
01-02-2025 17:34,4,86.54,39.46,50.4,3.89,1.14,1,0,216,Normal,0,0
01-02-2025 17:35,13,89.57,41.87,66.65,3.93,2.47,1,0,308,Normal,0,0
01-02-2025 17:36,49,57.71,51.47,77.98,4.44,4.12,1,0,260,Normal,0,0
01-02-2025 17:37,2,80.66,35.03,71.02,3.5,3.26,1,0,352,Normal,0,0
01-02-2025 17:38,5,87.11,74.09,65.77,2.91,3.35,0,0,479,Normal,0,0
01-02-2025 17:39,44,83.93,63.17,68.54,4.93,2.33,0,0,415,Normal,0,0
01-02-2025 17:40,27,73.97,39.77,65.99,3.45,1.59,1,0,80,Normal,0,0
01-02-2025 17:41,32,102.45,57.3,59.12,1.76,1.93,2,1,35,Vibration Issue,1,1
01-02-2025 17:42,21,77.36,34.2,44.26,2.84,2.47,1,0,332,Normal,0,0
01-02-2025 17:43,8,60.17,16.51,77.23,3.71,1.33,2,0,437,Pressure Drop,0,1
01-02-2025 17:44,38,81.93,33.83,36.99,2.37,4.99,0,0,20,Normal,0,0
01-02-2025 17:45,8,85.92,56.1,39.54,2.39,2.31,1,0,132,Normal,0,0
01-02-2025 17:46,50,80.91,52.53,57.31,2.97,1.32,1,0,313,Normal,0,0
01-02-2025 17:47,3,77.06,30.24,43.6,3.66,3.94,1,0,283,Normal,0,0
01-02-2025 17:48,44,61.1,45.97,37.3,4.83,0.88,1,0,70,Normal,0,0
01-02-2025 17:49,3,58.47,63.08,61.33,4.73,3.4,2,0,361,Vibration Issue,0,1
01-02-2025 17:50,22,65.31,67.97,36.96,4.25,2.54,1,0,376,Normal,0,0
01-02-2025 17:51,6,50.94,54.03,53.19,2.7,4.14,1,0,307,Normal,0,0
01-02-2025 17:52,2,90.29,56.68,49.82,3.43,1.22,1,1,24,Normal,1,1
01-02-2025 17:53,23,75.71,43.19,32.86,4.52,2.4,1,0,267,Normal,0,0
01-02-2025 17:54,44,71.64,54.04,51.12,1.41,2.46,1,0,334,Normal,0,0
01-02-2025 17:55,2,60.62,42.73,56.04,1.69,3.27,1,0,271,Normal,0,0
01-02-2025 17:56,38,62.15,50.99,48.61,2.59,4.95,1,0,167,Normal,0,0
01-02-2025 17:57,17,75.2,36.69,38.4,1.27,0.81,1,0,87,Normal,0,0
01-02-2025 17:58,35,72.11,64.41,65.51,2.58,2.23,1,0,302,Normal,0,0
01-02-2025 17:59,34,76.32,52.13,74.96,3.22,4.37,1,0,116,Normal,0,0
01-02-2025 18:00,23,61.71,30.19,67.93,3,4.06,1,0,333,Normal,0,0
01-02-2025 18:01,30,78.83,55.18,70.46,4.1,0.76,1,0,288,Normal,0,0
01-02-2025 18:02,8,87.81,23.87,42.63,2.98,4.07,1,0,167,Normal,0,0
01-02-2025 18:03,22,72.14,66.38,59.37,3.24,3.57,1,0,132,Normal,0,0
01-02-2025 18:04,44,82.84,29.1,43.2,3.21,4.92,1,0,401,Normal,0,0
01-02-2025 18:05,36,73.26,46.38,55.85,3.02,4.66,0,0,482,Normal,0,0
01-02-2025 18:06,5,71.15,36.18,38.18,3.63,1.08,2,0,180,Pressure Drop,0,1
01-02-2025 18:07,13,79.29,58.91,60.12,4.77,3.83,1,0,191,Normal,0,0
01-02-2025 18:08,29,70.33,68.88,45.36,4.28,3.06,1,0,294,Normal,0,0
01-02-2025 18:09,31,68.73,45.28,53.19,4.49,3.41,1,0,23,Normal,0,0
01-02-2025 18:10,47,85.82,68.92,42.14,3.11,3.36,1,0,494,Normal,0,0
01-02-2025 18:11,16,56.82,49.16,57.44,4.47,1.06,1,0,368,Normal,0,0
01-02-2025 18:12,42,75.9,52.13,56.01,1.27,2.16,1,0,316,Normal,0,0
01-02-2025 18:13,30,64.42,21.56,47.12,2.74,4.12,0,0,403,Normal,0,0
01-02-2025 18:14,16,93.07,35.34,45.61,1.11,2,1,1,9,Normal,1,1
01-02-2025 18:15,12,84.07,52.22,34.21,2.32,2.29,1,0,389,Normal,0,0
01-02-2025 18:16,17,87.79,67.55,45.25,2.8,4.64,1,0,230,Normal,0,0
01-02-2025 18:17,16,76.97,59.46,51.03,3.93,4.35,1,0,151,Normal,0,0
01-02-2025 18:18,12,81.32,65.43,63.78,1.71,3.04,1,0,331,Normal,0,0
01-02-2025 18:19,8,77.11,49.63,31.91,2.6,1.84,1,0,324,Normal,0,0
01-02-2025 18:20,20,69.37,40.12,33.33,3.87,0.61,1,0,325,Normal,0,0
01-02-2025 18:21,3,92.71,59.08,56.39,2.71,0.59,1,1,47,Normal,1,1
01-02-2025 18:22,16,82.03,55.97,45,1.16,1.9,1,0,74,Normal,0,0
01-02-2025 18:23,30,66.76,17.18,32.62,2.22,4.72,1,0,295,Normal,0,0
01-02-2025 18:24,45,59.34,58.85,75.19,3.57,3.87,1,0,424,Normal,0,0
01-02-2025 18:25,23,64.83,32.34,44.31,4.34,4.7,1,0,270,Normal,0,0
01-02-2025 18:26,28,75.56,55.56,46.92,1.34,3.92,1,0,216,Normal,0,0
01-02-2025 18:27,40,68.48,32.14,61.89,3.96,3.31,1,0,289,Normal,0,0
01-02-2025 18:28,5,84.34,36.5,32.38,4.2,2.9,1,0,190,Normal,0,0
01-02-2025 18:29,20,77.79,45.07,65.18,3.77,2.74,0,0,445,Normal,0,0
01-02-2025 18:30,40,72.51,47.01,49.03,1.72,2.55,1,0,196,Normal,0,0
01-02-2025 18:31,44,75.01,26.7,77.99,3.75,3.69,1,0,343,Normal,0,0
01-02-2025 18:32,1,73.77,55.37,52.35,2.35,4.84,0,0,82,Normal,0,0
01-02-2025 18:33,30,72.66,42.83,67.56,3.76,3.31,1,0,374,Normal,0,0
01-02-2025 18:34,21,78.85,43.13,37.22,1.62,1.34,1,0,351,Normal,0,0
01-02-2025 18:35,20,69.86,41.69,43.16,4.62,3.22,2,0,382,Vibration Issue,0,1
01-02-2025 18:36,6,63.33,52.12,76.27,4.18,2.5,2,0,37,Pressure Drop,0,1
01-02-2025 18:37,22,82.48,74.88,66.17,1.97,1.39,0,0,86,Normal,0,0
01-02-2025 18:38,18,67.04,26.97,53.88,2.8,4.09,1,0,247,Normal,0,0
01-02-2025 18:39,8,87.4,39.21,62.38,4.51,1.75,1,0,316,Normal,0,0
01-02-2025 18:40,39,73.35,73.75,60.67,4.34,4.42,1,0,97,Normal,0,0
01-02-2025 18:41,32,70.53,54.51,67.28,4.21,0.62,0,0,352,Normal,0,0
01-02-2025 18:42,33,65.65,35.23,35.31,2.45,1.94,1,0,109,Normal,0,0
01-02-2025 18:43,16,71.91,72.94,31.65,3.89,2.2,1,0,206,Normal,0,0
01-02-2025 18:44,12,78.5,40.59,31.85,4.02,2.7,1,0,155,Normal,0,0
01-02-2025 18:45,38,67.1,47.38,70.96,1.85,2.14,1,0,322,Normal,0,0
01-02-2025 18:46,34,82.36,55.97,58.28,2.38,3.71,2,0,472,Normal,0,1
01-02-2025 18:47,14,63.93,55.64,58.22,4.92,3.93,2,0,317,Vibration Issue,0,1
01-02-2025 18:48,36,84.15,26.98,37.42,4.65,2.74,1,0,492,Normal,0,0
01-02-2025 18:49,33,76.1,64.27,54.99,3.89,1.34,1,0,302,Normal,0,0
01-02-2025 18:50,23,70.5,72.37,46.19,4.63,2.67,1,0,310,Normal,0,0
01-02-2025 18:51,50,78.84,39.34,46.39,3.45,3.36,1,0,214,Normal,0,0
01-02-2025 18:52,45,91.03,21.21,69.69,3.96,1.46,1,1,34,Normal,1,1
01-02-2025 18:53,2,86.53,60.1,60.31,1.79,3.15,2,0,178,Pressure Drop,0,1
01-02-2025 18:54,41,78.64,63.54,42,3.51,2.71,1,0,389,Normal,0,0
01-02-2025 18:55,21,84.36,46.95,58.78,3.18,0.76,1,0,471,Normal,0,0
01-02-2025 18:56,2,70.77,65.3,44.47,3.16,4.22,1,0,324,Normal,0,0
01-02-2025 18:57,27,68.7,50.74,65.28,4.37,1.42,1,0,387,Normal,0,0
01-02-2025 18:58,9,82.12,67.08,35.86,1.43,1.57,1,0,139,Normal,0,0
01-02-2025 18:59,1,77.38,83.92,67.84,4.4,1.76,1,1,8,Normal,1,1
01-02-2025 19:00,11,72.1,35.11,65.78,1.76,4.88,1,0,87,Normal,0,0
01-02-2025 19:01,3,83.07,47.75,57.37,4.23,1.35,1,0,404,Normal,0,0
01-02-2025 19:02,23,75.44,57.65,66.12,3.97,3.46,1,0,61,Normal,0,0
01-02-2025 19:03,26,87.84,72,34.25,4.45,2,2,0,198,Vibration Issue,0,1
01-02-2025 19:04,4,53.85,29.71,30.31,4.58,2.9,1,0,188,Normal,0,0
01-02-2025 19:05,18,69.94,25.75,50.85,3.08,3.29,1,0,264,Normal,0,0
01-02-2025 19:06,6,84.23,43.53,72.37,3.02,3.91,1,0,277,Normal,0,0
01-02-2025 19:07,35,91.52,40.16,63.11,2.2,0.83,1,1,40,Normal,1,1
01-02-2025 19:08,22,88.27,59.69,65.61,1.47,4.11,1,0,76,Normal,0,0
01-02-2025 19:09,43,68.67,58.03,74.11,2.34,2.49,1,0,423,Normal,0,0
01-02-2025 19:10,15,87.67,45.17,77.77,1.64,1.18,1,0,369,Normal,0,0
01-02-2025 19:11,22,56.88,30.65,75.91,1.74,4.52,1,0,163,Normal,0,0
01-02-2025 19:12,37,65.8,24.74,34.06,3.17,3.04,1,0,64,Normal,0,0
01-02-2025 19:13,42,72.42,44,34.16,3.04,1.03,1,0,221,Normal,0,0
01-02-2025 19:14,12,79.54,53.83,34.09,4.76,2.3,2,0,341,Overheating,0,1
01-02-2025 19:15,47,65.19,42.37,66.37,4.38,0.95,2,0,153,Pressure Drop,0,1
01-02-2025 19:16,49,73.62,42.59,35.97,2.12,0.72,1,0,296,Normal,0,0
01-02-2025 19:17,42,88.63,53.13,31.92,4.03,3.32,1,0,290,Normal,0,0
01-02-2025 19:18,38,63.25,48.79,67.53,2.57,1.71,1,0,354,Normal,0,0
01-02-2025 19:19,18,62.47,46.91,76.09,3.19,1.95,1,0,325,Normal,0,0
01-02-2025 19:20,45,67.1,77.84,30.99,4.1,3.66,1,0,288,Normal,0,0
01-02-2025 19:21,35,98.88,80.89,70.89,1.4,2.49,1,1,26,Normal,1,1
01-02-2025 19:22,30,79.19,74.16,53.86,3.56,3.16,0,0,227,Normal,0,0
01-02-2025 19:23,24,66.42,53.02,48.37,3.75,1.05,1,0,277,Normal,0,0
01-02-2025 19:24,42,84.19,41.15,64.8,1.39,4.84,1,0,353,Normal,0,0
01-02-2025 19:25,30,56.64,59.2,77.53,3.11,2.42,1,0,38,Normal,0,0
01-02-2025 19:26,14,73.69,52.74,68.76,4.29,3.51,0,0,276,Normal,0,0
01-02-2025 19:27,6,76.34,67.8,52.93,4.71,0.95,1,0,10,Normal,0,1
01-02-2025 19:28,3,86.12,71.34,71.54,4.18,1.32,1,0,34,Normal,0,0
01-02-2025 19:29,16,60.6,38.71,62.66,3.57,2.46,1,0,145,Normal,0,0
01-02-2025 19:30,7,87.84,56.22,74.57,4.39,1.47,1,0,146,Normal,0,0
01-02-2025 19:31,14,85.26,62.68,62.93,2.76,3.14,1,0,253,Normal,0,0
01-02-2025 19:32,9,88.36,23.48,40.36,2.24,2.08,1,0,183,Normal,0,0
01-02-2025 19:33,15,63,18.71,60.73,2.46,1.02,1,0,122,Normal,0,0
01-02-2025 19:34,21,92.35,67.57,44.71,3.81,2.95,0,1,2,Normal,1,1
01-02-2025 19:35,35,56.18,49.73,36.11,1.53,3.84,1,0,333,Normal,0,0
01-02-2025 19:36,2,62.48,69.33,32.77,4.66,1.68,0,0,341,Normal,0,0
01-02-2025 19:37,27,76.78,46.7,57.4,1.5,3.56,0,0,44,Normal,0,0
01-02-2025 19:38,2,71.22,46.59,31.33,4.2,1.75,1,0,226,Normal,0,0
01-02-2025 19:39,35,61.59,59.77,51.44,2.58,1.4,1,0,42,Normal,0,0
01-02-2025 19:40,18,98.64,76.66,48.28,2.75,4.12,1,1,33,Normal,1,1
01-02-2025 19:41,14,58.03,49.12,39.64,4.57,3.87,1,0,16,Normal,0,1
01-02-2025 19:42,20,57.64,61.1,59.8,3.89,3.11,1,0,395,Normal,0,0
01-02-2025 19:43,18,78.26,10.72,60.92,2.97,4.29,0,0,201,Normal,0,0
01-02-2025 19:44,10,74.46,45.4,61.1,2.65,2.94,1,0,449,Normal,0,0
01-02-2025 19:45,25,60.38,56.84,70.83,2.9,3.71,2,0,89,Vibration Issue,0,1
01-02-2025 19:46,2,96.8,1.47,43.42,4.85,2.92,2,1,9,Pressure Drop,0.98,1
01-02-2025 19:47,25,76.03,45.6,79.45,2.49,4.76,1,0,239,Normal,0,0
01-02-2025 19:48,33,69.31,80.67,75,4.48,0.98,0,1,36,Normal,1,1
01-02-2025 19:49,36,74.99,47.87,52.77,4.61,4.96,1,0,103,Normal,0,0
01-02-2025 19:50,31,59.27,43.56,40.85,4.59,4.84,1,0,137,Normal,0,0
01-02-2025 19:51,14,85.88,22.67,59.01,4.37,0.85,1,0,124,Normal,0,0
01-02-2025 19:52,1,77.61,56.17,36.85,3.61,1.95,1,0,156,Normal,0,0
01-02-2025 19:53,46,72.52,47.68,57.97,2.46,4.55,1,0,425,Normal,0,0
01-02-2025 19:54,16,74.99,34.14,72.22,2.72,3.81,1,0,345,Normal,0,0
01-02-2025 19:55,46,66.12,37.29,75.82,3.3,2.84,1,0,456,Normal,0,0
01-02-2025 19:56,3,86.36,44.64,39.97,3.33,1.93,1,0,206,Normal,0,0
01-02-2025 19:57,35,68.47,31.46,53.62,2.69,4.53,1,0,141,Normal,0,0
01-02-2025 19:58,41,69.44,45.16,78.4,2.13,3.15,1,0,356,Normal,0,0
01-02-2025 19:59,6,76.99,24.32,38.88,2.74,3.13,1,0,474,Normal,0,0
01-02-2025 20:00,25,54.94,72.15,46.58,2.61,4.47,1,0,218,Normal,0,0
01-02-2025 20:01,13,80.51,68.27,39.52,2.05,4.94,0,0,225,Normal,0,0
01-02-2025 20:02,34,74.72,31.33,63.7,1.99,4.98,1,0,265,Normal,0,0
01-02-2025 20:03,8,80.32,63.43,72.2,2.3,4.81,0,0,292,Normal,0,0
01-02-2025 20:04,21,72.59,39.88,40.3,2.97,4.89,2,0,310,Pressure Drop,0,1
01-02-2025 20:05,34,66.58,62.34,69.42,1.55,1.11,1,0,130,Normal,0,0
01-02-2025 20:06,4,76.14,50.25,48.38,2.34,3.32,1,0,407,Normal,0,0
01-02-2025 20:07,25,84.93,33.23,39.54,1.64,2.31,1,0,137,Normal,0,0
01-02-2025 20:08,15,69.46,75.96,62.77,4.66,4.68,1,0,265,Normal,0,0
01-02-2025 20:09,4,83.3,62.99,62.36,1.52,3.41,1,0,176,Normal,0,0
01-02-2025 20:10,45,72.02,53.71,79.26,2.27,0.72,1,0,88,Normal,0,0
01-02-2025 20:11,12,70.43,53.63,42.5,4.07,3.84,1,0,187,Normal,0,0
01-02-2025 20:12,32,83.86,26.61,69.75,4.12,1.11,0,0,116,Normal,0,0
01-02-2025 20:13,32,78.46,37.22,39.25,3.39,1.21,1,0,193,Normal,0,0
01-02-2025 20:14,28,61.3,42.64,49.72,1.43,0.85,1,0,363,Normal,0,0
01-02-2025 20:15,13,72.99,45.09,51.79,4.55,0.78,1,0,88,Normal,0,0
01-02-2025 20:16,31,63.38,57.59,61.05,3.57,0.74,1,0,107,Normal,0,0
01-02-2025 20:17,14,80.27,39.76,33.24,1.17,4.75,1,0,360,Normal,0,0
01-02-2025 20:18,20,65.9,43.36,63.95,4.12,2.27,1,0,114,Normal,0,0
01-02-2025 20:19,18,76.61,23.93,77.1,1.12,2.12,1,0,193,Normal,0,0
01-02-2025 20:20,29,80.19,43.8,32.21,1.08,4.27,0,0,126,Normal,0,0
01-02-2025 20:21,6,80.29,65.29,57.2,4.1,2.98,1,0,16,Normal,0,1
01-02-2025 20:22,32,69.53,25.75,55.79,3.36,1.36,1,0,162,Normal,0,0
01-02-2025 20:23,29,75.49,41.53,37.25,3.36,3.71,1,0,292,Normal,0,0
01-02-2025 20:24,43,68.02,58.76,59.1,1.71,2.6,1,0,35,Normal,0,0
01-02-2025 20:25,2,70.76,45.02,54.48,4.34,0.75,1,0,436,Normal,0,0
01-02-2025 20:26,23,65.51,31.86,70.84,4.49,2.5,1,0,207,Normal,0,0
01-02-2025 20:27,19,75.56,45.35,74.69,2.55,3.06,1,0,372,Normal,0,0
01-02-2025 20:28,31,79.78,63.46,63.19,2.05,2.68,1,0,266,Normal,0,0
01-02-2025 20:29,5,66.56,48.25,71.65,4.08,1.08,1,0,158,Normal,0,0
01-02-2025 20:30,19,66.62,52.24,37.66,3.22,0.71,1,0,90,Normal,0,0
01-02-2025 20:31,34,90.95,39.56,55.5,2.91,3.86,1,1,49,Normal,1,1
01-02-2025 20:32,10,66.6,34.41,38.95,4.75,0.83,1,0,460,Normal,0,0
01-02-2025 20:33,25,82.19,56.52,34.94,4.81,1.09,0,0,312,Normal,0,0
01-02-2025 20:34,2,85.07,56.97,35.08,1.92,1.21,1,0,85,Normal,0,0
01-02-2025 20:35,11,77.85,33.6,54.5,2.72,3.78,1,0,88,Normal,0,0
01-02-2025 20:36,50,78.65,64.9,67.84,1.96,3.94,1,0,346,Normal,0,0
01-02-2025 20:37,31,75.72,87.92,74.58,2.91,0.77,1,1,43,Normal,1,1
01-02-2025 20:38,15,61.36,52.33,36.49,4.82,3.69,1,0,39,Normal,0,0
01-02-2025 20:39,9,85.71,64.21,58.57,1.79,3.9,1,0,458,Normal,0,0
01-02-2025 20:40,23,70.53,40.67,55.23,4.25,2.85,2,0,173,Pressure Drop,0,1
01-02-2025 20:41,19,83.33,43.57,51.94,4.36,1.76,2,0,204,Pressure Drop,0,1
01-02-2025 20:42,9,74.77,45.61,57.62,4.65,3.33,1,0,338,Normal,0,0
01-02-2025 20:43,35,79.79,50.62,48.8,3.12,3.94,1,0,158,Normal,0,0
01-02-2025 20:44,21,77.72,61.79,53.65,1.93,1.56,1,0,390,Normal,0,0
01-02-2025 20:45,9,70.33,43.05,41.07,4.56,3.28,2,0,372,Pressure Drop,0,1
01-02-2025 20:46,28,82.91,34.59,74.26,1.87,4.41,1,0,425,Normal,0,0
